"review_id"	"user_id"	"business_id"	"review_text"	"review_date"
EqvkiGx03k6ixVGF7XrAwQ	---1lKK3aKOuomHnwAkAow	nv2z5SYQR0JlzflUrm00Mw	SG9seSBhbWF6aW5nIHRoaXMgaXMgdGhlIGJlc3Qga2VwdCBzZWNyZXQgaW4gdGhlIGZvb2RpZSB3b3JsZCEgSSBhbSByZXZpZXdpbmcgdGhpcyBzbyB0aGF0IGZlbGxvdyBlbGl0ZXMgam9pbiByYW5rcyBhbmQgc2hvdyBMYXMgVmVnYXMgRGlzdGlsbGVyeSBzb21lIGxvdmUhCgoxKSBHZW9yZ2UgaXMgYXdlc29tZS4gIEhlIHRhdWdodCBoaW1zZWxmIGV2ZXJ5dGhpbmcgYW5kIGlzIGEgc2VsZiBtYWRlIG1hbi4gIAoyKSBJdCBpcyB3YXkgY29vbCBpbnNpZGUgaGVyZSBhbmQgb25lIGRheSBoZSBtaWdodCB0ZWFjaCBzb21lIGNsYXNzZXMhIAozKSBIZSBpcyBkZWRpY2F0ZWQgdG8gdXNpbmcgYSBsb3Qgb2YgbG9jYWwgTmV2YWRhIGluZ3JlZGllbnRzLiAKNCkgSGVsbG8gbW9vbnNoaW5lIQo1KSBTaG9wIExvY2FsIHBlb3BsZSBhbmQga2VlcCB0aGUgbW9uZXkgaW4gTlYuIFdpdGggaGlzIGRlZGljYXRpb24gdG8gYXJ0aXN0aWMgdGVjaG5pcXVlcyB0aGVyZSBpcyBubyByZWFzb24gbm90IHRvIGtlZXAgdGhlIG1vbmV5IGluIHRvd24uICAKNikgR2VvcmdlIGlzIHJlYWxseSBjb29sIGFuZCBwbGF5cyBjaGVzcy4gCjcpIEhlIGRpZCBhIGhvbWVzY2hvb2wgZmllbGQgdHJpcCBhbmQgdG9sZCB0aGUga2lkcyBhbGwgYWJvdXQgdGhlIHByb2Nlc3Mgb2YgbWFraW5nIHNwaXJpdHMuIEhlIGxldCB0aGVtIGxvb2sgaW5zaWRlIHRoZSBwb3Qgc3RpbGxzLCBsYWJlbCB0aGVpciBvd24gZW1wdHkgYm90dGxlcywgYW5kIHBsYXkgd2l0aCBncmFpbi4gIAoKV2h5IGFyZSB5b3Ugc3RpbGwgcmVhZGluZyB0aGlzPyBIZWFkIG9uIG92ZXIh	1338588534.000000
f26AM_kCJQWkWuH3Kkc9Cw	---1lKK3aKOuomHnwAkAow	"7vHvQCjPq5pWj7Rio1A--w"	VGhlIHdvcnN0IFN1c2hpIEkgaGF2ZSBoYWQgaW4gVmVnYXMuICBJdCB3YXMgZXhwZW5zaXZlIGZvciBidWZmZXQgcXVhbGl0eSBmYXJlLiAgRXZlcnkgYXBwZXRpemVyIGZlbHQgbGlrZSBpdCBjYW1lIGZyb20gYSBDb3N0Y28gc2l6ZWQgYm94IG9mIG1lZGlvY3JpdHkuICBUaGUgc2VydmljZSB3YXMgb2YgZXF1YWwgc2NhbGUuICBBdm9pZCBhdCBhbGwgY29zdHMu	1512688718.000000
FEEkkUWYiTFIzzh0kWUOrQ	---1lKK3aKOuomHnwAkAow	rXEQbezXp1GadjEuWj6c1g	U29tZXRpbWVzIGJlaW5nIGEgc29sbyBnaXJsIHdhbGtpbmcgaW50byBhIGNpZ2FyIGpvaW50IG9uIGEgZm9vdGJhbGwgZGF5IGNhbiBiZSBraW5kYSBzY2FyeS4gIFRoZXkgc2hvb2sgbXkgaGFuZCwgd2VyZSBpbmNyZWRpYmx5IGtpbmQsIGdhdmUgbWUgYW1wbGUgdGltZSB0byBzaG9wLiAgCgpJIHdpc2ggc3BvcnRzIHdhcyBub3Qgc28gdGllZCBpbnRvIHRoZSBsb3VuZ2UgcGFydCBvZiB0aGlzLiAgSG93ZXZlciBJIGdldCB0aGF0IEknbSBub3QgdGhhdCBraW5kYSBndXksIGFmdGVyIGFsbCBJIGFtIGEgZ2lybC4gIAoKVGhleSBhbHNvIGhhZCBjb2ZmZWUuICBJIGxpa2UgdGhlaXIgc2lzdGVyIGxvY2F0aW9uIGFzIHdlbGwuICBUaGV5IHRyZWF0IHRoZWlyIGN1c3RvbWVycyBsaWtlIGZhbWlseSBhbmQgdGhhdCdzIHByZXR0eSBjb29sLg==	1476122445.000000
Ferm9Dh6SXnLfBFYsQqWOg	---1lKK3aKOuomHnwAkAow	ZibmYdOPKLlqDM9oR6xzOA	SSB3YXMgc3VzcGljaW91cyBhcyB0aGUgaWRlYSBvZiBBc2lhbiBidXJnZXJzIHNvdW5kZWQgc3RyYW5nZSwgY29sb3IgbWUgY29udmVydGVkLCB0aGVzZSBiYWJpZXMgcm9jay4gIFRoZSBwaW5lYXBwbGUga2V0Y2h1cCBtYWRlIG1lIHdvbmRlciB3aHkgd2UgZXZlciB1c2VkIHRvbWF0b2VzLiAKClNvIHdoeSBub3QgNSBzdGFycz8gIENvZmZlZSB3YXMgbm90IGJvdHRvbWxlc3MgYXMgdGhleSBibGV3IHRoZSBjaXJjdWl0LCB0aG91Z2ggdGhlIGNoYXJnZSB3YXMgdGhlIHNhbWUuIFRoaXMgbGVkIHRvIG5vIG1pbGtzaGFrZXMuIAoKSSBzdXBwb3NlIHdoYXQgSSBhbSBzYXlpbmcgaXMgdGhhdCBJIHNob3VsZCByZXR1cm4gdG8gc2VlIGlmIGl0IGlzIDUgc3RhciB3b3J0aHkuICBJIGFtIHN1cmUgaXQgaXMu	1340759620.000000
FH2_5fSrNS2PNLI5SL9q_A	---1lKK3aKOuomHnwAkAow	x-80R4DE6AsYoDtA2H-sKw	SSBhbSBzcG9pbGVkLiBJIGdyZXcgdXAgaW4gU2FuIERpZWdvIGFuZCB0aGUgZ2lybHMgc3BlbnQgdGhlIGZpcnN0IDUgeWVhcnMgaW4gdGhlIFNGIGJheSBBcmVhLiBUaGVzZSBjaXRpZXMga25vdyBob3cgdG8gZG8gYSBjaGlsZHJlbidzIG11c2V1bS4gSW4gZmFjdCB0aGV5IGhhdmUgY29tcGV0aW5nIG11c2V1bXMgb2YgYXdlc29tZSBjaGlsZCBjZW50cmljIHdvbmRlci4gIE9mIGNvdXJzZSB0aGV5IGFyZSBhbHNvIHBsYWNlcyB5b3Ugd2FudCB0byByYWlzZSBjaGlsZHJlbiwgZmFjZSBpdCBWZWdhcyBpcyBub3QuIAoKVGhlIG9uZSBpc3N1ZSBJIGhhdmUgYWJvdXQgY2hpbGRyZW4ncyBtdXNldW1zIGlzIHBhcmVudHMgd2hvIGdvLiAgVGhleSBhbGxvdyB0aGVpciBjaGlsZHJlbiB0byBhY3QgbGlrZSBicmFpbmxlc3MgbW9ua2V5cyB3aG8gYXJlIG1lcmVseSBwdXNoaW5nIGV2ZXJ5IGJ1dHRvbiB0aGV5IGNhbiB3aXRob3V0IHJlZ2FyZCB0byB3aGF0IGlzIGFjdHVhbGx5IGhhcHBlbmluZy4gIFNvcnJ5IG1vcm9ucyBidXQgeW91IGRvbnQgZ2V0IEhhbWxldCBieSBjaGFpbmluZyB5b3VyIG1vbmtleXMgdG8gYSB0eXBld3JpdGVyLiAKClRoaXMgYW5ub3lzIG1lIHZhc3RseSBiZWNhdXNlIG9mdGVuIHRoZSBnaXJscyBhcmUgcHVzaGVkIGFzaWRlIHdoaWxlIHRoZXkgYXJlIGF0dGVtcHRpbmcgdGhlIHNjaWVudGlmaWMgZnVuY3Rpb24gb2YgYSBkaXNwbGF5IGJ5IHNvbWUgc3Vibm9ybWFsIGNoaWxkIHdobyBpcyBsb29raW5nIHRvIGp1c3Qgc3BpbiB0aGUgd2hlZWwuICAgSWYgeW91ciBjaGlsZCBpcyBnb2luZyB0byBhY3QgbGlrZSBhbiBhbmltYWwgZG8gdXMgYWxsIGEgZmF2b3IgYW5kIGxlYXNoIHRoZW0gYW5kIGJyaW5nIHRoZW0gdG8gdGhlIHBhcmsuIFRoZSByZXN0IG9mIHVzIHdvdWxkIGxpa2UgdG8gbGVhcm4gYWJvdXQgdGhlIHBoeXNpY3MgaW52b2x2ZWQuIAoKVGhlIExpZWQgZGlzcGxheXMgYXJlIGFsc28gaW5hY2N1cmF0ZSBlc3AgdGhlIGZvb2QgcHlyYW1pZCBvbmUuIEkgYW0gc29ycnkgYnV0IHdobyBzYXlzIHlvdSBjYW4gaW50YWtlIGFzIG1hbnkgRlJJRUQgZWdncyBhbmQgZ2xhc3NlcyBvZiBDaG9jb2xhdGUgTWlsayBhcyB5b3Ugd2FudC4gV2hpbGUgYWxzbyBjbGFpbWluZyB0aGF0IHRyYWlsIG1peCBpcyBiYWQgZm9yIHlvdS4gIFdhcyB0aGlzIGV4aGliaXQgcGFpZCBmb3IgYnkgdGhlIERhaXJ5IEJvYXJkPwoKQnV0IHdpdGggYSB2YWN1dW0gb2YgaW50ZWxsaWdlbnQgY2hvaWNlcyBmb3IgY2hpbGRyZW4gaXQgaXMgdGhlIGJlc3Qgd2UgaGF2ZS4gIFdlIHNob3VsZCBhaW0gdG8gZG8gYmV0dGVyLiBJIGNhbnQgd2FpdCBmb3IgdGhlIFNjaWVuY2UgRmFpci4KCmh0dHA6Ly93d3cubGFzdmVnYXNzY2llbmNlZmVzdGl2YWwuY29tL2luZGV4Lmh0bWw=	1304259287.000000
FlRoZ1T8QmS4gs3F463FJQ	---1lKK3aKOuomHnwAkAow	-ErwgUmZ1-jHW_rSu55jlg	VGhleSBzdXBwb3J0IG15IGRhdWdodGVycyBzY2hvb2wsIEdhcmVoaW1lISBUaGVpciB5b2d1cnQgaXMgdGhlIGtpbmQgb2YgdGFzdHkgZm9vZCB0aGF0IHlvdSBjYW4gdXNlIHRvIGJyaWJlIHRoZSB1bmRlciAxMCBzZXQuICBJIGxvdmUgZnJveW8gcGxhY2VzIGJlY2F1c2UgcmVhbGx5IG15IGtpZHMgbmVlZCBhIGhhbGYgcHVsbCBhdCBtb3N0IGFuZCB0aGF0IGlzIGFsbCB3ZSBoYXZlIHRvIHBheSBmb3Iu	1289330512.000000
FzYG7dTZTU3TWf8-JEnGaw	---1lKK3aKOuomHnwAkAow	"5FPQOwwPkBEiy8df8d0SPQ"	MjAgbWluIHJvb3QgY2FuYWwgYW5kIGhlIGNhbGxlZCB0byBjaGVjayBpbiBvbiBtZS4gIEkgaGVhciBoZSBoYXMgNiBraWRzIHlldCBoZSBzdGlsbCBjYWxsZWQgYW5kIGNoZWNrZWQgaW4uICBJIGNhbGwgaGltIHRoZSBzaGFycHNob290ZXIgb2YgZW5kb2RvbnRpY3MsIGJlY2F1c2UgaGUgaXMgZmFzdC4gIEZhc3QgbWVhbnMgbm8gcGFpbi4gIEkgaGFkIG9uZSBiZWZvcmUgYW5kIGl0IHRvb2sgMiBob3VycyBvdmVyIDIgZGF5cy4gCgpUaGV5IGFyZSBhbHNvIHJlYWxseSBhbmFsIGFib3V0IGNsZWFuaW5nLCBuZXZlciBhc2sgaGlzIGFzc2lzdGFudCBvciBzaGUgd2lsbCB0ZWxsIHlvdSBtb3JlIHRoYW4geW91IGV2ZXIgd2FudGVkIHRvIGtub3cgYWJvdXQgdW5oeWdpZW5pYyBkZW50YWwgb2ZmaWNlcy4=	1290831561.000000
G2cGRh-mbojvqDl36YkodA	---1lKK3aKOuomHnwAkAow	Hqs4YNST_ZHbshwyi4bnsQ	SSB1c2VkIHRvIGRyaXZlIGZyb20gc3VtbWVybGluIHRvIGdvIGhlcmUgYmVjYXVzZSBJIHRob3VnaHQgdGhleSB3ZXJlIHRoZSBiZXN0LiAgWWVzdGVyZGF5IEkgaGFkIHRoZSB3b3JzdCBwaXp6YSBJIGhhZCBpbiBteSBsaWZlLiBUaGUgc2F1Y2Ugb2xpdmUgb2lsIHdhcyB0byBoZWF2eSBmb3IgdGhlIGNydXN0LiBUaGUgY3J1c3Qgd2FzIHBhciBiYWtlZC4gQW5kIHRoZSBjaGVlc2UgZGlkbid0IE1lbHQgYWxsIHRoZSB3YXkgZWl0aGVyLiBUaGUgdG9tYXRvIHNhdWNlIHdhcyBncm9zcy4gV2hlbiBJIHRvbGQgdGhlbSBteSBleHBlcmllbmNlIHRoZXkgZGlkIG5vIGN1c3RvbWVyIHNlcnZpY2UgYXQgYWxsLiAKCkknbSBwcmV0dHkgc3VyZSB0aGUgbWFpbiBjaGVmIG9uIE9jdCA2IGF0IDI6MzBwbSB3YXMgZGlzdHJhY3RlZCBieSBoaXMgZ2lybGZyaWVuZC93aWZlL2JhYnkgbWFtbWEgd2hvIHdhcyBzaXR0aW5nIGluIHRoZSByZXN0YXVyYW50IHdpcmggaGVyIGtpZHMgd2hvIHdlcmUganVzdCBjcnlpbmcuIAoKSSB3YWEgYWxzbyBvdmVyIGNoYXJnZWQgSSBhc2tlZCBmb3IgYSBoYWxmIG9yZGVyIG9mIGdhcmxpYyBrbm90cyBhbmQgYSBsYXJnZSBwaXp6YSBhbmQgdGhyZWUgZHJpbmtzIGFuZCBpdCBjYW1lIHRvIDU1IGRvbGxhcnMuICAKCkRpZCB0aGV5IGNoYW5nZSBvd25lcnM/IFdoYXQgYSBzaGFtZSE=	1538918515.000000
GL0mUSY8sKotW9nnp1TYrQ	---1lKK3aKOuomHnwAkAow	PT9BRvRWx9kpcu02VouW1g	SSBzdXBwb3NlIGlmIHlvdSBsaXZlIGluIGhlbmRlcnNvbiB5b3Ugd291bGQgYmUgbW9yZSBpbmNsaW5lZCB0byBjb21lIGhlcmUuICBJIGxpdmUgaGFsZiB3YXkgYmV0d2VlbiB0aGUgdHdvIGFuZCBJIHdvdWxkIG5ldmVyIGNob29zZSB0aGlzIHdhdGVyIHBhcmsgYWdhaW4uICAKClRoZXkgZG9uJ3QgaGF2ZSBhIGRpbmluZyBvcHRpb24gbGlrZSBXZXQgYW5kIFdpbGQgZG9lcy4gIAoKVGhlaXIgc2xpZGVzIGFyZSBhYm91dCB0aGUgc2FtZS4gIEFuZCB0aGUgb25lIHRoYXQgaGFkIHRoZSBmbG9hdCBwdWxsZXkgd2FzIG1hZGUgZm9yIHNvbWUgTWVyY2lhIHNpemVkIHBlb3BsZS4gIE1lIGFuZCB0aHJlZSBraWRzIG5ldmVyIHdlaWdoZWQgZW5vdWdoIHRvIGdvIG9uIGl0LiAgCgpGb3Iga2lkcyBJIGRpdmUgaW4gbW92aWVzIG1vcmUgdGhhbiB0aGUgZmlyZXdvcmtzIGFuZCBzcGlubmVycy4gCgpUaGV5IG5lZWQgdG8gbGVhcm4gdG8gb3BlbiBhbiBleGl0IGRvb3IuICAKCkZyYW5rbHkgd2FzIG1vcmUgZXhwZW5zaXZlIGZvciBsZXNzIHN0dWZmLiAgCgpJIGRpZCBsaWtlIHRoZWlyIHJpdmVyIGJldHRlcg==	1476122271.000000
gWwbX6j1aW9l2RBR347ifg	---1lKK3aKOuomHnwAkAow	eJKnymd0BywNPrJw1IuXVw	U28gdGhpcyBwbGFjZSBpcyBwcmV0dHkgYXdlc29tZSB3aGVuIEFzdHJpZCBvciBBbGV4IGlzIHdvcmtpbmcuIE90aGVyd2lzZSBpdHMgcHJldHR5IG11Y2ggYSB0aHJlZS4gTmFjaG8gRGFkZHkgeW91ciByZWd1bGFycyBkZW1hbmQgdGhlc2UgZ2lybHMgd29yayBhbGwgdGhlIHRpbWUu	1403662867.000000
HLESEvL9CCjAnWv48AOQQQ	---1lKK3aKOuomHnwAkAow	"29RwDZz9vU18VGiJc8XDqw"	VmVyeSBob25lc3QgYW5kIHJlYXNvbmFibHkgcHJpY2VkLCBoZSByZXBsYWNlZCBvdXIgcmFkaWF0b3IgaW4gYSBkYXkh	1294360279.000000
HT7owxeVvpry33QQuzzgiw	---1lKK3aKOuomHnwAkAow	dZB5VuI4mCVRz8qQUwUgCg	QXJlIHlvdSBwZW9wbGUgaW5zYW5lIHRoaXMgd2FzIHRoZSB3b3JzdCBzdXNoaSBiYXIgSSBoYXZlIGJlZW4gdG8gaW4gbXkgbGlmZS4gIFJlYWxseSBldmVyeSByb2xsIGhhcyBpbWl0YXRpb24gY3JhYiEgUmVhbGx5IGhvdyBnb29kIGlzIHlvdXIgZmlzaCBpZiB5b3UgaGF2ZSB0byBwYWlyIGl0IHdpdGggZmFrZSBjcmFiLiAgSGFsZiB0aGUgcm9sbHMgaGFkIHRoZSB2ZXJ5IEphcGFuZXNlIGluZ3JlZGllbnQgb2YgTWF5by4gIE1heWJlIHRoZXkgaG9wZSB0aGUgc3VzaGkgbmV3YnMgd2lsbCBiZSB0b28gZHJ1bmsgb2ZmIHNha2Ugb3IgZGlzdHJhY3RlZCBieSBBWUNFIHRoYXQgdGhleSBkb24ndCBub3RpY2UgdGhhdCBmcmVzaGVyIGZpc2ggY2FuIGJlIGhhZCBhdCBMaXR0bGUgRGFybGluZ3MuICBTTyBESVNHVVNUSU5HISAgCgpJIHNlbnQgdGhlIHNwaWRlciByb2xsIGJhY2suIAoKVGhlIHZlZ2dpZSByaWNlIHdhcyBidXR0ZXIgcmljZS4KClRoZSBzb3VwIHdhcyBteXN0ZXJpb3VzIGluIHRoZSB3YXkgb25lIHdvbmRlcnMgaWYgZmx1ZmZ5IGlzIG1pc3NpbmcuICAKCllvdSBrbm93IHdoeSBpdCBpcyBlbXB0eSBiZWNhdXNlIG1vc3Qgb2YgdGhlaXIgY2xpZW50cyBhcmUgc2l0dGluZyBhdCB0aGUgaG9tZSB0aHJvbmUgaG9waW5nIHRvIGZvcmdldCBLcmF6eSBTdXNoaS4=	1294360207.000000
icqSedT7NnipH_a_dTlaRw	---1lKK3aKOuomHnwAkAow	NAuUGBenC_TJoj2c6y9rbg	SSByZWFsbHkgbGlrZWQgQnJhdmUgTmV3IFdvcmxkIGFuZCBJIGFtIGxvb2tpbmcgZm9yd2FyZCB0byB0aGVpciBwb3N0IG51dGNyYWNrZXIgc2Vhc29uLiAgVGhleSBzZWVtIHRvIGhhdmUgYSBtb2Rlcm4gdmlzaW9uIHdoaWNoIEkgcmVhbGx5IGxvdmUuICBQbHVzIHRoZXJlIGlzIG5vdGhpbmcgY3V0ZXIgdGhhbiB0aGVpciBiaWtlcyBhbmQgYmFsbGV0Lg==	1290831316.000000
iE3bwhCjGCLBcKUGN7jjkQ	---1lKK3aKOuomHnwAkAow	AZlnpvILz5cEWJifjr2CSQ	SSBjb21lIGhlcmUgZm9yIHBlc3RvLiAgSSB1c2UgcGVzdG8gbGlrZSBtb3N0IHBlb3BsZSB1c2Ugc2FsdCwgaXQgZ29lcyBvbiB2ZWdnaWVzLCBicmVhZCwgcGFzdGEgZWN0LiAgVGhleSBhbHNvIG1ha2UgZnJvemVuIHBhc3RhIGluY2x1ZGluZyBteSBodXNiYW5kcyBjb3ZldGVkIGdub2NjaGkuICBUaGV5IGFsc28gaGF2ZSBhIGdyZWF0IGRlbGkgc2VsZWN0aW9uLCBpbmNsdWRpbmcgTlkgZmF2b3JpdGUgQm9hcnMgSGVhZC4gIFRoZXkgaGF2ZSBpbiBob3VzZSByaWNvdHRhIGFuZCBtb3p6YXJlbGxhLCBhcyB3ZWxsIGFzIGFsbCBzb3J0cyBvZiBwZXBwZXJzIGFuZCBvbGl2ZXMuICAKClRoZXJlIGlzIGEgbGl0dGxlIGNhZmUgYW5kIGl0IGlzIG5vdGhpbmcgZmFuY3kuICBJdCBpcyBob3dldmVyIHNpbXBsZSBhbmQgZ29vZCwgbm90IG11Y2ggb24gcHJlc2VudGF0aW9uIGJ1dCBiaWcgb24gdGFzdGUuICBUaGV5IGFsc28gaGF2ZSBhcmJvcmlvIHdoaWNoIGFwcGFyZW50bHkgaXMgaGFyZCB0byBnZXQgaGVyZS4gIFdob2xlIEZvb2RzIG9ubHkgaGFzIGx1bmRiZXJnIHdoaWNoIGlzIG5vdCBncmVhdC4=	1290663452.000000
If6xu-1AJQSdQFQoYV3EPg	---1lKK3aKOuomHnwAkAow	Qy_tDaVTWlS14fEglzo1Tg	SSBsaWtlIHRoYXQgdGhleSBhcmUgY2hlYXAgd2hvbGVzb21lIGZvb2QuCgpJIHJlYWxseSBsb3ZlIHRoZSBQYXJtZXNhbiBTY29uZSBhbmQgQmFjb24gTXVmZmluLiAgVGhleSBhbHNvIGhhdmUgcmVhbGx5IGFtYXppbmcgc2FsYWRzKCBJIGxpa2UgQ2hpbmVzZSBjaGlja2VuIGFuZCBwZWFyIHRoZSBiZXN0KS4gIEkgYWxzbyBsaWtlIHRoZSBtdWx0aSBncmFpbiBwYW5jYWtlLg==	1294360414.000000
IQtxzBq4m-iPJDHYAWOGHg	---1lKK3aKOuomHnwAkAow	eduRavkml8awmPachSZXuw	R3JlYXQgaWYgeW91IGFyZSBpbnRvIGRydW5rIE1JTEZzISBIYW5nIG9uIHRvIHRoYXQgZWx1c2l2ZSBiZWF1dHkgYXMgbG9uZyBhcyB5b3UgY2FuIGRhcmxpbmcsIG5vdGhpbmcgaXMgc2V4aWVyIHRoYW4gYSBob3QgR0lMRi4gCgpIb3dldmVyIHlvdSBjb3VsZCBnZXQgcGl6emEgbmV4dCBkb29yIGFuZCBtaWxmIHdhdGNoIGZyb20gYSBkaXN0YW5jZSwgaXQgaW5jcmVhc2VzIHRoZSBvZGRzIHdoaWNoIG1ha2VzIGZvciBiZXR0ZXIgYmV0dGluZy4gIAoKVGhlIGZvb2QgYXQgS29uYSBpcyBob3JyaWJsZSwgdGhleSBhcmUgdGhlIERlbm55J3Mgb2YgQXNpYW4gRnVzaW9uLiBUaGVpciBvbmx5IGlubm92YXRpb24gaXMgdGhlIHNraW5ueSBtZW51LCB3aGljaCBpcyBhIHdheSB0byByaXAgb2ZmIHlvdXRoIHNlZWtlcnMgYnkgbWFraW5nIHRoZW0gcGF5IG91dCB0aGUgYXNzIGZvciB0dW5hIGluIGJhbHNhbWljLiAgSXRzIGEgZ3JlYXQgbW9kZWwgYWdlIGJlZm9yZSBsaXF1b3IgbWFrZXMgYmFuZyBiYW5nIGZvciBtYW5hZ2VtZW50Lg==	1289330299.000000
iX0tGIeZiVwyQYFaGXXAIA	---1lKK3aKOuomHnwAkAow	D1PhUlkQA1ZsVe9Cx4yqOw	SSB3aXNoIEkgaGFkIGtub3duIG1vcmUgYWJvdXQgdGhpcyB3aGVuIEkgd2FzIHByZWduYW50LiAgSXQgc2VlbXMgdG8gbWFrZSBzZW5zZSB0byBtZSBhbmQgaXMgYW4gaW50ZXJlc3RpbmcgaWRlYS4gIE1vcmUgdGhhbiB0aGF0IEpvZGkgaXMgYSB2ZXJ5IGtub3dsZWRnZWFibGUgd29tYW4gd2hlbiBpdCBjb21lcyB0byBuYXR1cmFsIGJpcnRoIGFuZCBjaGlsZCByZWFyaW5nLg==	1323559783.000000
JGa_gdG3-oX-SoLBzBXh-A	---1lKK3aKOuomHnwAkAow	t6WY1IrohUecqNjd9bG42Q	SSBjYW1lIGhlcmUgdHdpY2UgeWVzdGVyZGF5LiAgT25jZSB0byBtZWV0IG15IGZyaWVuZCBmb3IgbHVuY2ggYW5kIGxhdGVyIGJldHdlZW4gY2xhc3NlcyB0byBwbGF5IGNoZXNzLiAgTWFjIGFuZCBjaGVlc2Ugd2FzIGNyZWFteSBhbmQgZ29vZC4gIFRoZSBjdXN0b21lcnMgYXJlIGFsc28gcmVhbGx5IGZyaWVuZGx5LCBhIGdyb3Vw	1296656772.000000
jkowjQc5zlu17qB4mvpF1A	---1lKK3aKOuomHnwAkAow	DThDGm3W_9MaEccHfRZk2g	VGhlaXIgZ3V5cyBpbGxlZ2FsbHkgdHJlc3Bhc3NlZCBteSBwcm9wZXJ0eSB3aXRoIGEgdGVuLWZvb3QgbGFkZGVyIGFuZCBjaGFpbnNhdy4gV2hlbiBJIGNhbGxlZCB0aGUgY29tcGFueSB0byBjb21wbGFpbiB0aGUgZ3V5IHdobyBhbnN3ZXJlZCB0aGUgcGhvbmUgd2FzIGEgcHJpbWUgZXhhbXBsZSBvZiB0b3hpYyBtYXNjdWxpbml0eS4gTm90IGFuIGFwb2xvZ3kganVzdCBhbiBhdHRpdHVkZS4gSWYgeW91IHdhbnQgdG8gYmUgZnJpZW5kcyB3aXRoIHlvdXIgbmVpZ2hib3JzIEkgd291bGQgcmVjb21tZW5kIGhpcmluZyBhIHNlcnZpY2UgdGhhdCBkaWRuJ3QgcmVzb3J0IHRvIHRyZXNzcGFhc2luZyBpbiBvcmRlciB0byBkbyB0aGVpciBqb2IuIAoKVGhlIGd1eXMgd2hvIHRyZXNzcGFzc2VkIGluIG15IGJhY2sgeWFyZCBnb3QgYSBjYWxsIGZyb20gdGhlaXIgYm9zcyBhbmQgdGhleSBhcG9sb2dpemVkIHRvIHVzIGFnYWluLiBOb3cgaG93IGRpZCB0aGV5IGdldCB0aGF0IGNhbGwgaWYgdGhleSB3ZXJlIGx5aW5nIGFib3V0IGl0IGJlaW5nIFRyZWUgUHJvPyAgSSBkaWRuJ3QgY2FsbCBhbnlvbmUgZWxzZS4gVGhlbiBSb2IgRyBjYWxscyBtZSBiYWNrIGNsYWltaW5nIGl0cyBhIGZhbHNlIGFjY3VzYXRpb24uIEl0IGRlZnlzIGxvZ2ljLiAKIAoKTGlrZSBoZSBzYWlkIGluIGhpcyByZXNwb25zZSBoZSB0aGVuIGNhbWUgdG8gbXkgaG91c2UgYWZ0ZXIgdGhpcyByZXZpZXcuIFdobyBkb2VzIHRoYXQ/IFRoaXMgaXMgdGhlIGtpbmQgb2YgdW5wcm9mZXNzaW9uYWwgdG94aWMgYmVoYXZpb3Iu	1539281866.000000
JLrbGM6_SKQTEJSCTnBrLw	---1lKK3aKOuomHnwAkAow	t6WY1IrohUecqNjd9bG42Q	T2theSBndXlzIDIwIG1pbnMgZm9yIGEgc3BpY2UgaWNlIHRlYSBhbmQgY29mZmVlIHdoZW4gd2UgdGVsbCB5b3UgdGhhdCB3ZSBhcmUgaW4gYSBodXJyeS4gIFRlbGwgdXMgeW91IGNhbnQgZG8gaXQuICBNdWNoIGJldHRlciB0aGFuIGxlYXZpbmcgdXMgaGFuZ2luZyB1bnRpbCB3ZSB3YWxrIG91dC4gIFNvIHF1aWNrIHRpcCB5ZWxwZXJzIHlvdSBtdXN0IGhhdmUgdGltZSB0byB2aXNpdCBSZWQgVmVsdmV0LCBiZXR3ZWVuIGEgcmVndWxhciBmb2xsb3dpbmcgYW5kIGEgbWVsbG93IHN0YWZmIHRpbWUgY2FuIHRpY2sgYnku	1298398768.000000
